@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}

@data
0.479452,' Private',' 12th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.109589,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,0.142857,' United-States'
0.424658,' Private',' HS-grad',' Divorced',' Craft-repair',' Other-relative',' White',' Male',0,0,0.397959,' United-States'
0.465753,' Self-emp-not-inc',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',0,0,0.479592,' United-States'
0.205479,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.424658,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' India'
0.205479,' Private',' Assoc-voc',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.191781,' Private',' Assoc-voc',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.328767,' State-gov',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.5,' United-States'
0.232877,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.136986,' Private',' HS-grad',' Separated',' Other-service',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.890411,' Private',' 5th-6th',' Widowed',' Other-service',' Unmarried',' White',' Male',0,0,0.193878,' United-States'
0.150685,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,0.397959,' ?'
0.136986,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' India'
0.561644,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.09589,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.561644,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.704082,' United-States'
0.410959,' Self-emp-not-inc',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' Black',' Male',0.105201,0,0.44898,' United-States'
0.273973,' Private',' Some-college',' Divorced',' Sales',' Not-in-family',' Black',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.643836,' State-gov',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.589041,' Private',' Assoc-voc',' Widowed',' Exec-managerial',' Unmarried',' Asian-Pac-Islander',' Female',0,0,0.397959,' United-States'
0.410959,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.806122,' United-States'
0.205479,' ?',' 5th-6th',' Never-married',' ?',' Unmarried',' White',' Female',0,0,0.44898,' Mexico'
0.794521,' ?',' 5th-6th',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.244898,' United-States'
0.219178,' ?',' HS-grad',' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0.340909,0.377551,' United-States'
0.219178,' State-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.575342,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.287671,' Private',' Prof-school',' Separated',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.346939,' United-States'
0.068493,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.342466,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.424658,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.027397,' Private',' Some-college',' Never-married',' Other-service',' Other-relative',' White',' Female',0,0,0.193878,' United-States'
0.246575,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.315068,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.027397,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.287671,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' HS-grad',' Widowed',' Other-service',' Unmarried',' Black',' Male',0,0,0.397959,' United-States'
0.479452,' Private',' Assoc-acdm',' Separated',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.506849,' Private',' Doctorate',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.453857,0.428571,' United-States'
0.150685,' Federal-gov',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' Black',' Female',0,0,0.397959,' United-States'
0.465753,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.436639,0.602041,' United-States'
0.273973,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.554408,0.5,' United-States'
0.410959,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.342466,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.178082,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' Poland'
0.246575,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0.04386,0,0.346939,' United-States'
0.506849,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.219178,' Federal-gov',' Bachelors',' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,0.377551,' United-States'
0.465753,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.369863,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.068493,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,0.265306,' United-States'
0.328767,' Private',' Some-college',' Never-married',' Tech-support',' Unmarried',' Asian-Pac-Islander',' Female',0,0,0.397959,' Philippines'
0.068493,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.315068,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.5,' United-States'
0.671233,' Local-gov',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.03432,0,0.193878,' United-States'
0.219178,' Private',' 5th-6th',' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,0.397959,' Mexico'
0.205479,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.09589,' ?',' Assoc-acdm',' Never-married',' ?',' Not-in-family',' White',' Male',0,0,0.112245,' United-States'
0.383562,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0,' Private',' 10th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.193878,' United-States'
0.438356,' Private',' 11th',' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',0,0,0.346939,' United-States'
0.246575,' Self-emp-not-inc',' Assoc-acdm',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.346939,' United-States'
0.808219,' ?',' 7th-8th',' Widowed',' ?',' Not-in-family',' White',' Male',0,0,0.010204,' United-States'
0.191781,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.30137,' Private',' Assoc-acdm',' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',0,0,0.602041,' United-States'
0.191781,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.232877,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0.340909,0.397959,' United-States'
0.09589,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' Black',' Male',0,0,0.142857,' United-States'
0.09589,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.191781,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.123288,' Private',' HS-grad',' Never-married',' Exec-managerial',' Own-child',' Other',' Female',0,0,0.397959,' Mexico'
0.479452,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.346939,' United-States'
0.356164,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.082192,' Private',' 5th-6th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.346939,' Mexico'
0.369863,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.369863,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.328767,' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.671233,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.234694,' United-States'
0.027397,' Private',' Some-college',' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.643836,' Federal-gov',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.071429,' United-States'
0.246575,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.581633,' United-States'
0.39726,' Private',' 10th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.315068,' State-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' Black',' Female',0,0,0.346939,' United-States'
0.054795,' State-gov',' Some-college',' Never-married',' Sales',' Own-child',' Black',' Female',0,0.367769,0.112245,' United-States'
0.09589,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',0.02174,0,0.397959,' United-States'
0,' Private',' 10th',' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,0.193878,' El-Salvador'
0.219178,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.109589,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,0.346939,' United-States'
0.232877,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Female',0,0,0.295918,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.232877,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.150242,0,0.397959,' United-States'
0.287671,' Private',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' Black',' Female',0.150202,0,0.44898,' United-States'
0.342466,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0.436639,0.806122,' United-States'
0.123288,' Private',' Bachelors',' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,0.295918,' United-States'
0.589041,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.356164,' Private',' Some-college',' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',0,0,0.377551,' United-States'
0.191781,' Private',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.27551,' United-States'
0.082192,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.178082,' Local-gov',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.452055,' Self-emp-not-inc',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' Asian-Pac-Islander',' Female',0,0,0.397959,' ?'
0.191781,' Private',' Assoc-voc',' Divorced',' Machine-op-inspct',' Unmarried',' White',' Male',0,0,0.428571,' United-States'
0.424658,' Private',' 9th',' Married-civ-spouse',' Machine-op-inspct',' Other-relative',' Asian-Pac-Islander',' Female',0,0,0.44898,' China'
0.671233,' ?',' 7th-8th',' Never-married',' ?',' Other-relative',' Black',' Male',0,0,0.295918,' United-States'
0.424658,' Federal-gov',' Some-college',' Widowed',' Other-service',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.506849,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.357143,' United-States'
0.410959,' Local-gov',' Assoc-voc',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.150685,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.5,' United-States'
0.123288,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.244898,' United-States'
0.082192,' Private',' 10th',' Never-married',' Transport-moving',' Own-child',' Asian-Pac-Islander',' Male',0,0,0.295918,' ?'
0.287671,' Self-emp-not-inc',' Assoc-acdm',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.424658,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' Mexico'
0.219178,' Local-gov',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0.424242,0.44898,' United-States'
0.164384,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Masters',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,0.397959,' United-States'
0.479452,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0.03325,0,0.397959,' United-States'
0.438356,' Self-emp-not-inc',' HS-grad',' Divorced',' Sales',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.068493,' Private',' 9th',' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Local-gov',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' Bachelors',' Never-married',' Exec-managerial',' Unmarried',' White',' Male',0,0,0.397959,' United-States'
0.410959,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' Black',' Male',0.086141,0,0.438776,' United-States'
0.328767,' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.60274,' ?',' HS-grad',' Divorced',' ?',' Not-in-family',' White',' Female',0,0,1,' United-States'
0.30137,' Private',' Bachelors',' Divorced',' Sales',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,0.397959,' China'
0.068493,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,0.346939,' United-States'
0.027397,' Private',' 12th',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.575342,' Private',' Bachelors',' Divorced',' Sales',' Not-in-family',' White',' Male',0,0,0.55102,' United-States'
0.09589,' Private',' HS-grad',' Divorced',' Sales',' Unmarried',' Amer-Indian-Eskimo',' Female',0,0,0.479592,' United-States'
0.041096,' ?',' Assoc-acdm',' Never-married',' ?',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.082192,' ?',' HS-grad',' Never-married',' ?',' Own-child',' White',' Male',0,0,0.602041,' United-States'
0.30137,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.342466,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' ?'
0.561644,' Private',' Assoc-acdm',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0,0.43067,0.397959,' United-States'
0.191781,' Private',' Bachelors',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',0,0,0.357143,' United-States'
0.273973,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' ?'
0.520548,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,0.244898,' United-States'
0.684932,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0.093861,0,0.234694,' Cuba'
0.30137,' Private',' 10th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.438356,' Private',' 10th',' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,0.377551,' Peru'
0.219178,' ?',' Some-college',' Divorced',' ?',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.150685,' Private',' 10th',' Never-married',' Machine-op-inspct',' Own-child',' Black',' Male',0,0,0.44898,' United-States'
0.09589,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' Mexico'
0.260274,' Private',' Some-college',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.109589,' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.630137,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0.340909,0.397959,' United-States'
0.342466,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0.03325,0,0.397959,' United-States'
0.260274,' Private',' HS-grad',' Never-married',' Priv-house-serv',' Unmarried',' Black',' Female',0,0,0.27551,' ?'
0.342466,' Private',' Prof-school',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.150242,0,0.397959,' United-States'
0.328767,' ?',' 9th',' Married-civ-spouse',' ?',' Wife',' Asian-Pac-Islander',' Female',0,0,0.397959,' Hong'
0.178082,' Self-emp-inc',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0.072981,0,0.44898,' United-States'
0.273973,' Private',' 5th-6th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.027397,' Private',' Some-college',' Never-married',' Exec-managerial',' Own-child',' Black',' Male',0,0,0.295918,' United-States'
0.506849,' State-gov',' Bachelors',' Never-married',' Prof-specialty',' Unmarried',' Asian-Pac-Islander',' Female',0,0,0.397959,' United-States'
0.438356,' Private',' Assoc-voc',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.244898,' United-States'
0.150685,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.136986,' Private',' Assoc-acdm',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.260274,' Local-gov',' Some-college',' Separated',' Adm-clerical',' Own-child',' Black',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' Some-college',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.602041,' United-States'
0.424658,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.506849,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0.453857,0.173469,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' Masters',' Married-civ-spouse',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,0.397959,' Mexico'
0.273973,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.273973,' Private',' HS-grad',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.534247,' Private',' Bachelors',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' 5th-6th',' Separated',' Adm-clerical',' Other-relative',' White',' Male',0,0,0.397959,' El-Salvador'
0.232877,' Private',' Bachelors',' Never-married',' Sales',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.027397,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,0.27551,' United-States'
0.438356,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.150242,0,0.602041,' United-States'
0.09589,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.346939,' United-States'
0.383562,' Private',' Assoc-acdm',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.663265,' Yugoslavia'
0.424658,' Local-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.39726,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.191781,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.30137,' State-gov',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.041096,' ?',' 11th',' Married-spouse-absent',' ?',' Own-child',' Asian-Pac-Islander',' Female',0,0.4045,0.397959,' South'
0.027397,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,0.346939,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.123288,' State-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,0.193878,' India'
0.520548,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.072981,0,0.397959,' United-States'
0.465753,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.459596,0.44898,' United-States'
0.589041,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.050131,0,0.397959,' United-States'
0.616438,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.438356,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.356164,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.340909,0.5,' United-States'
0.246575,' ?',' Some-college',' Never-married',' ?',' Not-in-family',' Black',' Male',0,0,0.295918,' United-States'
0.205479,' Private',' HS-grad',' Separated',' Handlers-cleaners',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.30137,' Private',' Some-college',' Divorced',' Sales',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.547945,' Private',' HS-grad',' Separated',' Machine-op-inspct',' Not-in-family',' White',' Male',0.02174,0,0.397959,' Cuba'
0,' Private',' 12th',' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,0.091837,' ?'
0.438356,' Local-gov',' Some-college',' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,0.295918,' United-States'
0.328767,' Private',' Prof-school',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.369863,' ?',' HS-grad',' Never-married',' ?',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.328767,' Private',' Masters',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,0.44898,' United-States'
0.260274,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.383562,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.479592,' ?'
0.232877,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.453857,0.55102,' United-States'
0.150685,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.205479,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.336735,' United-States'
0.013699,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,0.295918,' United-States'
0.383562,' Local-gov',' 9th',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.397959,' United-States'
